1.800000000000000000e+01,4.099999999999999645e+00,1.330000000000000071e+01,9.909999999999999432e+01,5.220000000000000284e+01,3.610000000000000142e+01,1.100000000000000000e+02,7.929999999999999716e+01,4.970000000000000284e+01,1.160000000000000000e+02,7.929999999999999716e+01,5.429999999999999716e+01,1.160000000000000000e+02,6.429999999999999716e+01,4.789999999999999858e+01,0.000000000000000000e+00
3.080000000000000071e+01,2.700000000000000000e+01,1.509999999999999964e+01,1.680000000000000071e+01,1.860000000000000142e+01,1.080000000000000071e+01,1.019999999999999929e+01,2.689999999999999858e+01,1.019999999999999929e+01,2.129999999999999893e+00,3.239999999999999858e+01,1.269999999999999929e+01,8.980000000000000426e+00,2.439999999999999858e+01,1.480000000000000071e+01,2.000000000000000000e+00
2.969999999999999929e+01,2.450000000000000000e+01,1.100000000000000000e+01,1.680000000000000071e+01,2.689999999999999858e+01,2.330000000000000071e+01,1.050000000000000000e+01,3.439999999999999858e+01,1.710000000000000142e+01,3.009999999999999787e+00,3.610000000000000142e+01,1.480000000000000071e+01,8.289999999999999147e+00,2.719999999999999929e+01,1.569999999999999929e+01,2.000000000000000000e+00
2.919999999999999929e+01,3.260000000000000142e+01,6.290000000000000036e+00,1.889999999999999858e+01,2.730000000000000071e+01,2.460000000000000142e+01,1.159999999999999964e+01,4.139999999999999858e+01,2.269999999999999929e+01,9.140000000000000346e-01,3.989999999999999858e+01,1.760000000000000142e+01,1.250000000000000000e+01,4.150000000000000000e+01,1.960000000000000142e+01,2.000000000000000000e+00
3.300000000000000000e+01,3.019999999999999929e+01,1.390000000000000036e+01,2.169999999999999929e+01,2.539999999999999858e+01,1.550000000000000000e+01,9.300000000000000711e+00,3.489999999999999858e+01,1.739999999999999858e+01,8.919999999999999929e+00,3.420000000000000284e+01,1.409999999999999964e+01,1.689999999999999858e+01,2.050000000000000000e+01,1.330000000000000071e+01,2.000000000000000000e+00
4.370000000000000284e+01,3.050000000000000000e+01,1.710000000000000142e+01,2.030000000000000071e+01,5.350000000000000000e+01,1.780000000000000071e+01,5.349999999999999645e+00,2.530000000000000071e+01,1.400000000000000000e+01,8.089999999999999858e+00,2.150000000000000000e+01,1.540000000000000036e+01,1.650000000000000000e+01,1.369999999999999929e+01,1.100000000000000000e+01,2.000000000000000000e+00
2.280000000000000071e+01,1.359999999999999964e+01,1.369999999999999929e+01,1.259999999999999964e+01,1.259999999999999964e+01,8.599999999999999645e+00,9.560000000000000497e+00,7.709999999999999964e+00,1.080000000000000071e+00,4.360000000000000320e+00,1.750000000000000000e+01,5.629999999999999893e+00,1.419999999999999929e+01,1.250000000000000000e+01,4.849999999999999645e+00,2.000000000000000000e+00
2.319999999999999929e+01,7.879999999999999893e+00,6.040000000000000036e+00,1.669999999999999929e+01,1.800000000000000000e+01,4.980000000000000426e+00,1.480000000000000071e+01,2.080000000000000071e+01,4.309999999999999609e+00,1.219999999999999929e+01,1.910000000000000142e+01,8.189999999999999503e+00,8.970000000000000639e+00,1.319999999999999929e+01,7.849999999999999645e+00,2.000000000000000000e+00
3.439999999999999858e+01,3.789999999999999858e+01,1.509999999999999964e+01,1.590000000000000036e+01,3.410000000000000142e+01,1.750000000000000000e+01,1.030000000000000071e+01,4.789999999999999858e+01,1.440000000000000036e+01,7.129999999999999893e+00,4.879999999999999716e+01,1.650000000000000000e+01,1.459999999999999964e+01,3.220000000000000284e+01,1.730000000000000071e+01,2.000000000000000000e+00
1.796930313110351562e+01,6.931437015533447266e+00,1.632147026062011719e+01,4.734259033203125000e+01,1.085819396972656250e+02,3.460007095336914062e+01,5.741497421264648438e+01,9.799245452880859375e+01,4.287579727172851562e+01,4.408275604248046875e+01,1.234568481445312500e+02,3.930067062377929688e+01,2.388478851318359375e+01,1.347671661376953125e+02,4.847981262207031250e+01,4.000000000000000000e+00
2.092004776000976562e+01,6.710722446441650391e+00,1.777445983886718750e+01,4.948123550415039062e+01,1.018344573974609375e+02,3.025746154785156250e+01,5.873022460937500000e+01,9.503778076171875000e+01,3.433990478515625000e+01,4.761358261108398438e+01,1.153026504516601562e+02,3.564711380004882812e+01,2.429877281188964844e+01,1.209136505126953125e+02,6.432804870605468750e+01,4.000000000000000000e+00
8.659039497375488281e+00,9.700952529907226562e+00,1.761402511596679688e+01,3.373376846313476562e+01,1.348743743896484375e+02,4.623509979248046875e+01,4.485076141357421875e+01,1.204406814575195312e+02,7.081404876708984375e+01,4.647921371459960938e+01,1.290307159423828125e+02,6.344624710083007812e+01,6.242489242553710938e+01,1.012696380615234375e+02,4.982876968383789062e+01,4.000000000000000000e+00
1.475821971893310547e+01,9.556749343872070312e+00,1.398671245574951172e+01,3.613415145874023438e+01,1.222887496948242188e+02,4.302512359619140625e+01,4.727513885498046875e+01,1.151823043823242188e+02,6.868386077880859375e+01,4.805409240722656250e+01,1.242296066284179688e+02,5.953710174560546875e+01,5.860933303833007812e+01,1.092088241577148438e+02,5.361271667480468750e+01,4.000000000000000000e+00
1.642749214172363281e+01,1.089332485198974609e+01,1.503794860839843750e+01,4.035260772705078125e+01,1.241732559204101562e+02,4.767708969116210938e+01,5.370193481445312500e+01,1.220024032592773438e+02,6.997338867187500000e+01,5.727093124389648438e+01,1.283122558593750000e+02,6.336484146118164062e+01,7.596486663818359375e+01,1.110493392944335938e+02,6.422525024414062500e+01,4.000000000000000000e+00
1.139394855499267578e+01,1.105796527862548828e+01,1.628947067260742188e+01,4.947713470458984375e+01,1.113819503784179688e+02,3.603559494018554688e+01,5.803327560424804688e+01,1.117961807250976562e+02,6.317958450317382812e+01,5.099269104003906250e+01,1.257294158935546875e+02,5.671617507934570312e+01,6.335012435913085938e+01,1.197569427490234375e+02,5.571781921386718750e+01,4.000000000000000000e+00
1.350984668731689453e+01,9.204269409179687500e+00,1.705142974853515625e+01,4.360981369018554688e+01,1.276424865722656250e+02,3.886833953857421875e+01,5.877643203735351562e+01,1.170490341186523438e+02,6.863477325439453125e+01,5.480965042114257812e+01,1.303909149169921875e+02,5.249419021606445312e+01,4.421955490112304688e+01,1.404665679931640625e+02,7.422112274169921875e+01,4.000000000000000000e+00
1.802116966247558594e+01,7.377168655395507812e+00,1.606525993347167969e+01,5.402036666870117188e+01,7.976375579833984375e+01,2.350346755981445312e+01,4.880587005615234375e+01,8.647259521484375000e+01,2.766996955871582031e+01,3.103349304199218750e+01,1.104997711181640625e+02,3.066863441467285156e+01,2.016573524475097656e+01,1.166275558471679688e+02,3.441882324218750000e+01,4.000000000000000000e+00
1.854123878479003906e+01,6.659354686737060547e+00,1.699230575561523438e+01,5.084413528442382812e+01,7.984390258789062500e+01,2.117283630371093750e+01,4.613144302368164062e+01,8.419958496093750000e+01,2.312622833251953125e+01,2.784736633300781250e+01,1.086264877319335938e+02,2.714373207092285156e+01,1.796803474426269531e+01,1.132828674316406250e+02,3.356283187866210938e+01,4.000000000000000000e+00
1.914061546325683594e+01,6.159542560577392578e+00,1.549286460876464844e+01,4.777665710449218750e+01,9.058628082275390625e+01,2.311272048950195312e+01,4.579902648925781250e+01,9.304285430908203125e+01,2.746378135681152344e+01,2.904189872741699219e+01,1.191939926147460938e+02,2.958300971984863281e+01,2.121392631530761719e+01,1.311299743652343750e+02,2.731834793090820312e+01,4.000000000000000000e+00
1.379469108581542969e+01,6.289266109466552734e+00,1.091985130310058594e+01,4.317962646484375000e+01,7.724356842041015625e+01,2.302798080444335938e+01,3.771614456176757812e+01,8.576818084716796875e+01,2.147216987609863281e+01,2.097872734069824219e+01,1.103580780029296875e+02,2.529710960388183594e+01,1.776242065429687500e+01,1.048087768554687500e+02,3.842081069946289062e+01,4.000000000000000000e+00
1.709540939331054688e+01,6.660571575164794922e+00,2.006756210327148438e+01,5.417651367187500000e+01,1.007571029663085938e+02,2.317642974853515625e+01,5.886418914794921875e+01,9.980383300781250000e+01,4.460586547851562500e+01,4.359934997558593750e+01,1.256866683959960938e+02,4.665383529663085938e+01,3.033444786071777344e+01,1.386618347167968750e+02,3.799416732788085938e+01,4.000000000000000000e+00
9.584511756896972656e+00,5.607196807861328125e+00,1.138033866882324219e+01,3.812617111206054688e+01,8.887451934814453125e+01,2.754278945922851562e+01,3.862240982055664062e+01,9.070217895507812500e+01,2.407395935058593750e+01,2.417165565490722656e+01,1.155089797973632812e+02,2.693653488159179688e+01,1.726722145080566406e+01,8.527607727050781250e+01,8.555686187744140625e+01,4.000000000000000000e+00
1.183258152008056641e+01,1.183673572540283203e+01,1.141149044036865234e+01,4.227937316894531250e+01,7.149475097656250000e+01,3.090986824035644531e+01,3.445937728881835938e+01,8.329457092285156250e+01,3.256687545776367188e+01,2.300702476501464844e+01,9.683190917968750000e+01,4.210260009765625000e+01,2.611921119689941406e+01,8.903914642333984375e+01,4.570273971557617188e+01,4.000000000000000000e+00
2.085921096801757812e+01,1.347616004943847656e+01,1.325722694396972656e+01,6.225210952758789062e+01,8.813713836669921875e+01,2.953125000000000000e+01,6.166558837890625000e+01,9.840628051757812500e+01,4.841459274291992188e+01,4.732104873657226562e+01,1.175516891479492188e+02,4.583972167968750000e+01,4.957046890258789062e+01,1.069441986083984375e+02,4.763309478759765625e+01,4.000000000000000000e+00
1.649830627441406250e+01,7.041310310363769531e+00,9.161521911621093750e+00,5.356041336059570312e+01,8.838820648193359375e+01,2.728913879394531250e+01,5.252281188964843750e+01,1.044548492431640625e+02,5.070884323120117188e+01,3.792757034301757812e+01,1.252735443115234375e+02,4.723243713378906250e+01,3.918257904052734375e+01,1.242031402587890625e+02,4.899780273437500000e+01,4.000000000000000000e+00
1.945936393737792969e+01,7.278464317321777344e+00,8.566652297973632812e+00,5.150233840942382812e+01,8.939344024658203125e+01,2.445346641540527344e+01,5.002084732055664062e+01,1.042017898559570312e+02,3.958704376220703125e+01,3.675101470947265625e+01,1.231905212402343750e+02,3.931214141845703125e+01,4.058068084716796875e+01,1.217529220581054688e+02,4.729665756225585938e+01,4.000000000000000000e+00
1.678994941711425781e+01,7.910251140594482422e+00,1.341089916229248047e+01,3.314973449707031250e+01,1.305179595947265625e+02,4.105604934692382812e+01,4.900640487670898438e+01,1.239889144897460938e+02,6.228322982788085938e+01,5.040947341918945312e+01,1.337525482177734375e+02,5.553912353515625000e+01,6.827104187011718750e+01,1.177489089965820312e+02,5.883102035522460938e+01,4.000000000000000000e+00
1.212299823760986328e+01,1.330694198608398438e+01,1.620955467224121094e+01,4.239714050292968750e+01,1.145516052246093750e+02,3.580510711669921875e+01,5.041388702392578125e+01,1.075783996582031250e+02,5.545906066894531250e+01,4.677350616455078125e+01,1.227985153198242188e+02,5.026346588134765625e+01,5.630865097045898438e+01,1.093834533691406250e+02,5.042760848999023438e+01,4.000000000000000000e+00
1.094410419464111328e+01,8.457642555236816406e+00,1.279337024688720703e+01,3.680282211303710938e+01,1.144017868041992188e+02,3.147789192199707031e+01,4.528722000122070312e+01,1.076593246459960938e+02,5.014759063720703125e+01,3.979740142822265625e+01,1.282005157470703125e+02,4.800494766235351562e+01,5.245362854003906250e+01,1.214352951049804688e+02,4.455906295776367188e+01,4.000000000000000000e+00
1.360305595397949219e+01,1.122474956512451172e+01,1.376321029663085938e+01,3.720512008666992188e+01,1.122858200073242188e+02,3.038562011718750000e+01,4.248092651367187500e+01,1.051940307617187500e+02,4.223871994018554688e+01,3.323035049438476562e+01,1.250168762207031250e+02,4.272089767456054688e+01,4.640239715576171875e+01,1.153604660034179688e+02,3.971570205688476562e+01,4.000000000000000000e+00
2.255588150024414062e+01,1.374024772644042969e+01,8.455436706542968750e+00,4.873242187500000000e+01,1.032806701660156250e+02,3.332849121093750000e+01,4.984796142578125000e+01,1.125293273925781250e+02,6.309209442138671875e+01,5.196128845214843750e+01,1.238274459838867188e+02,6.162715148925781250e+01,7.566377258300781250e+01,1.062540664672851562e+02,6.804978179931640625e+01,4.000000000000000000e+00
1.918086814880371094e+01,1.171788215637207031e+01,1.187684917449951172e+01,6.031166839599609375e+01,9.936418151855468750e+01,3.161819458007812500e+01,6.418756103515625000e+01,1.011282653808593750e+02,5.603451538085937500e+01,5.289725112915039062e+01,1.154435195922851562e+02,4.876148986816406250e+01,5.297714233398437500e+01,1.117450103759765625e+02,5.354346084594726562e+01,4.000000000000000000e+00
1.730424308776855469e+01,1.053384494781494141e+01,9.880943298339843750e+00,5.674662780761718750e+01,1.040841064453125000e+02,3.002212905883789062e+01,6.188034439086914062e+01,1.052429046630859375e+02,5.661144638061523438e+01,5.270049667358398438e+01,1.176124954223632812e+02,4.972853088378906250e+01,5.674369430541992188e+01,1.145995712280273438e+02,5.349136352539062500e+01,4.000000000000000000e+00
1.829536819458007812e+01,8.971498489379882812e+00,9.102887153625488281e+00,5.566308593750000000e+01,1.033582763671875000e+02,3.224223327636718750e+01,6.050026702880859375e+01,1.108360443115234375e+02,6.305833053588867188e+01,5.113985824584960938e+01,1.229043884277343750e+02,5.376836395263671875e+01,5.590323638916015625e+01,1.199554061889648438e+02,5.367176055908203125e+01,4.000000000000000000e+00
1.766315269470214844e+01,9.492379188537597656e+00,1.032168579101562500e+01,5.566096115112304688e+01,1.063661499023437500e+02,2.912093353271484375e+01,6.043250656127929688e+01,1.090496902465820312e+02,6.091095733642578125e+01,5.112973785400390625e+01,1.210774688720703125e+02,5.180289840698242188e+01,5.482091140747070312e+01,1.214529190063476562e+02,5.154947662353515625e+01,4.000000000000000000e+00
1.839671897888183594e+01,1.067730903625488281e+01,9.759078025817871094e+00,5.874080657958984375e+01,9.752632141113281250e+01,2.634506034851074219e+01,6.219660949707031250e+01,1.035191802978515625e+02,4.986431121826171875e+01,5.359270858764648438e+01,1.165064315795898438e+02,4.516794204711914062e+01,5.858422851562500000e+01,1.136311874389648438e+02,4.817059707641601562e+01,4.000000000000000000e+00
3.098358345031738281e+01,1.651637077331542969e+01,2.163754272460937500e+01,3.032874488830566406e+01,3.217441558837890625e+01,1.443486809730529785e+00,3.036598014831542969e+01,2.068236351013183594e+01,9.986641883850097656e+00,5.880198669433593750e+01,1.103164596557617188e+02,1.245521545410156250e+01,7.891866302490234375e+01,9.617425537109375000e+01,1.471559238433837891e+01,7.000000000000000000e+00
3.264955902099609375e+01,2.194153976440429688e+01,1.595028591156005859e+01,3.816912841796875000e+01,2.582386398315429688e+01,8.096632957458496094e+00,2.449582862854003906e+01,2.073500251770019531e+01,7.601828575134277344e+00,5.165642166137695312e+01,1.204990921020507812e+02,9.816040992736816406e+00,7.354301452636718750e+01,1.047923736572265625e+02,1.187137317657470703e+01,7.000000000000000000e+00
2.928246307373046875e+01,1.485130023956298828e+01,3.301523971557617188e+01,5.225546646118164062e+01,1.618637275695800781e+01,2.525100898742675781e+01,6.916134643554687500e+01,1.072243499755859375e+02,3.888638687133789062e+01,7.985486602783203125e+01,1.044417037963867188e+02,3.771409606933593750e+01,8.880014801025390625e+01,9.968058013916015625e+01,3.191457366943359375e+01,7.000000000000000000e+00
2.386986923217773438e+01,7.134285449981689453e+00,9.389973640441894531e+00,4.782171630859375000e+01,3.234758377075195312e+01,2.743356132507324219e+01,1.128209762573242188e+02,6.204979324340820312e+01,1.089885635375976562e+02,1.194499435424804688e+02,8.284897613525390625e+01,7.853484344482421875e+01,1.141019210815429688e+02,6.813002014160156250e+01,8.935994720458984375e+01,7.000000000000000000e+00
2.384188842773437500e+01,5.705037117004394531e+00,1.219412326812744141e+01,4.378314590454101562e+01,3.348906707763671875e+01,3.030061912536621094e+01,1.097597808837890625e+02,6.396305465698242188e+01,1.117014770507812500e+02,1.175636901855468750e+02,8.471356201171875000e+01,7.830262756347656250e+01,1.142218856811523438e+02,6.892872619628906250e+01,8.602883911132812500e+01,7.000000000000000000e+00
2.144263839721679688e+01,1.859198760986328125e+01,1.644648742675781250e+01,4.671540069580078125e+01,2.579833984375000000e+01,2.825459480285644531e+01,1.096711730957031250e+02,6.944589233398437500e+01,1.000821228027343750e+02,1.198870697021484375e+02,8.801363372802734375e+01,7.424458312988281250e+01,1.136453323364257812e+02,6.427144622802734375e+01,9.711354064941406250e+01,7.000000000000000000e+00
2.046526336669921875e+01,1.851526451110839844e+01,1.539658832550048828e+01,3.605634689331054688e+01,2.630337905883789062e+01,2.190037155151367188e+01,8.445162963867187500e+01,8.959026336669921875e+01,7.318678283691406250e+01,1.022790985107421875e+02,9.476959991455078125e+01,5.448752593994140625e+01,1.037830123901367188e+02,7.765707397460937500e+01,6.559581756591796875e+01,7.000000000000000000e+00
2.503486824035644531e+01,2.087156486511230469e+01,2.245023345947265625e+01,5.410492706298828125e+01,5.323620223999023438e+01,2.569655799865722656e+01,1.068478775024414062e+02,8.222943115234375000e+01,8.779336547851562500e+01,1.187656097412109375e+02,9.012748718261718750e+01,6.172751998901367188e+01,1.150541458129882812e+02,7.285696411132812500e+01,8.377394866943359375e+01,7.000000000000000000e+00
1.554488945007324219e+01,1.637452697753906250e+01,4.100639724731445312e+01,8.670273590087890625e+01,4.581570434570312500e+01,4.067309188842773438e+01,1.130936431884765625e+02,6.460848236083984375e+01,8.267441558837890625e+01,1.173750305175781250e+02,7.628077697753906250e+01,5.873210144042968750e+01,1.091993942260742188e+02,4.900527572631835938e+01,8.475907897949218750e+01,7.000000000000000000e+00
1.578382492065429688e+01,1.488430786132812500e+01,2.875140571594238281e+01,5.996540451049804688e+01,1.137063598632812500e+01,1.004796791076660156e+01,1.067475128173828125e+02,5.669137954711914062e+01,5.792742156982421875e+01,1.148207931518554688e+02,7.062707519531250000e+01,6.509008026123046875e+01,1.136609802246093750e+02,5.047175979614257812e+01,8.859478759765625000e+01,7.000000000000000000e+00
1.395214366912841797e+01,1.647862625122070312e+01,1.590922451019287109e+01,5.072492980957031250e+01,1.699555397033691406e+01,1.239640331268310547e+01,8.930657196044921875e+01,4.304068374633789062e+01,1.056492080688476562e+02,1.073563690185546875e+02,7.262054443359375000e+01,9.456848907470703125e+01,1.097853851318359375e+02,5.575970077514648438e+01,1.003320846557617188e+02,7.000000000000000000e+00
3.589932632446289062e+01,1.522023868560791016e+01,1.586208820343017578e+01,4.220194625854492188e+01,8.264086914062500000e+01,1.339394378662109375e+01,1.088459472656250000e+02,7.522766113281250000e+01,4.168616867065429688e+01,1.194111175537109375e+02,7.359320831298828125e+01,6.270913314819335938e+01,1.157648086547851562e+02,5.989228439331054688e+01,8.338519287109375000e+01,7.000000000000000000e+00
2.796022224426269531e+01,1.029345798492431641e+01,8.003016471862792969e+00,6.919810485839843750e+01,3.528677749633789062e+01,1.798992919921875000e+01,1.136403350830078125e+02,7.052407836914062500e+01,7.772647094726562500e+01,1.195135116577148438e+02,8.012211608886718750e+01,6.839488220214843750e+01,1.125690917968750000e+02,5.478171920776367188e+01,1.015550842285156250e+02,7.000000000000000000e+00
2.264864921569824219e+01,1.266824054718017578e+01,1.522037220001220703e+01,7.581076049804687500e+01,3.364876174926757812e+01,2.530628776550292969e+01,1.128214797973632812e+02,6.159575653076171875e+01,9.050203704833984375e+01,1.188401641845703125e+02,7.032085418701171875e+01,8.059589385986328125e+01,1.137876586914062500e+02,4.031313323974609375e+01,1.275865936279296875e+02,7.000000000000000000e+00
2.477071189880371094e+01,1.335602855682373047e+01,2.674939155578613281e+01,5.575683593750000000e+01,2.396986007690429688e+01,1.077708625793457031e+01,6.682371520996093750e+01,1.107498321533203125e+02,3.536022949218750000e+01,7.566676330566406250e+01,1.078317565917968750e+02,2.879067420959472656e+01,8.404171752929687500e+01,1.001734313964843750e+02,3.296651458740234375e+01,7.000000000000000000e+00
5.124560165405273438e+01,1.144489765167236328e+01,1.206905460357666016e+01,1.701776504516601562e+01,1.463411331176757812e+01,6.113453865051269531e+00,1.497114753723144531e+01,1.256638431549072266e+01,2.627613544464111328e+00,1.503855609893798828e+01,5.863840579986572266e+00,1.235162019729614258e+00,2.104350662231445312e+01,3.919546127319335938e+00,1.338251113891601562e+00,7.000000000000000000e+00
5.226319122314453125e+01,1.476476287841796875e+01,6.218447208404541016e+00,1.807900238037109375e+01,8.360177040100097656e+00,4.179286956787109375e+00,1.345109844207763672e+01,9.092777252197265625e+00,5.447983264923095703e+00,1.444734573364257812e+01,2.646426200866699219e+00,2.418336391448974609e+00,2.068597984313964844e+01,7.506129264831542969e+00,2.714095592498779297e+00,7.000000000000000000e+00
5.345521926879882812e+01,1.649841499328613281e+01,6.329902172088623047e+00,1.899431419372558594e+01,5.683195590972900391e+00,5.260578155517578125e+00,9.795723915100097656e+00,1.099333286285400391e+01,4.471914291381835938e+00,1.238414096832275391e+01,4.827614307403564453e+00,2.373221397399902344e+00,1.828239250183105469e+01,7.009650707244873047e+00,5.599330425262451172e+00,7.000000000000000000e+00
5.818064880371093750e+01,1.410458755493164062e+01,5.289276123046875000e+00,1.752573394775390625e+01,8.102255821228027344e+00,5.049044609069824219e+00,1.097087669372558594e+01,1.131691265106201172e+01,2.821648359298706055e+00,1.328840923309326172e+01,4.099535942077636719e+00,1.693939089775085449e+00,1.929562950134277344e+01,6.620337486267089844e+00,4.985100746154785156e+00,7.000000000000000000e+00
5.247288513183593750e+01,1.533165454864501953e+01,6.656436920166015625e+00,1.887903022766113281e+01,9.237102508544921875e+00,4.966662406921386719e+00,1.247547721862792969e+01,1.296851253509521484e+01,3.167514801025390625e+00,1.480552196502685547e+01,4.940483093261718750e+00,4.459535598754882812e+00,2.092551040649414062e+01,5.837504386901855469e+00,3.808806896209716797e+00,7.000000000000000000e+00
5.124611282348632812e+01,1.702965164184570312e+01,2.175044298171997070e+00,1.941279220581054688e+01,1.202307128906250000e+01,5.254270076751708984e+00,1.106158447265625000e+01,1.575675392150878906e+01,3.219501256942749023e+00,1.405353641510009766e+01,6.945228099822998047e+00,4.550583362579345703e+00,2.010541915893554688e+01,8.542292594909667969e+00,4.174325942993164062e+00,7.000000000000000000e+00
5.464034652709960938e+01,1.737874984741210938e+01,2.484241962432861328e+00,1.843806838989257812e+01,9.659647941589355469e+00,4.449858188629150391e+00,1.073242568969726562e+01,1.368442344665527344e+01,4.105201244354248047e+00,1.613517189025878906e+01,6.429597377777099609e+00,4.947957992553710938e+00,2.456346702575683594e+01,6.016033649444580078e+00,1.376857161521911621e+00,7.000000000000000000e+00
5.753312683105468750e+01,1.501014232635498047e+01,2.870364427566528320e+00,1.884362411499023438e+01,1.084629726409912109e+01,3.168634176254272461e+00,1.378984451293945312e+01,1.238073825836181641e+01,4.296580314636230469e+00,1.780244827270507812e+01,6.289245605468750000e+00,4.985360145568847656e+00,2.480656623840332031e+01,6.618588447570800781e+00,8.826966881752014160e-01,7.000000000000000000e+00
5.621690368652343750e+01,1.412916851043701172e+01,4.991823196411132812e+00,1.877461433410644531e+01,1.240756320953369141e+01,4.196120262145996094e+00,1.421619892120361328e+01,1.165518283843994141e+01,4.118687152862548828e+00,1.873375892639160156e+01,7.366763114929199219e+00,5.074433803558349609e+00,2.618456840515136719e+01,7.283435344696044922e+00,1.302422523498535156e+00,7.000000000000000000e+00
5.219013977050781250e+01,2.557041549682617188e+01,2.059171104431152344e+01,1.909631919860839844e+01,9.590223312377929688e+00,2.794507026672363281e+00,9.517463684082031250e+00,1.896012115478515625e+01,5.662397384643554688e+00,1.501834011077880859e+01,1.589822959899902344e+01,9.758373498916625977e-01,2.075376892089843750e+01,7.268335819244384766e+00,6.333492279052734375e+00,5.000000000000000000e+00
5.120887756347656250e+01,2.655730056762695312e+01,1.300977230072021484e+01,2.018035125732421875e+01,8.796777725219726562e+00,2.407215595245361328e+00,8.161362648010253906e+00,1.738385009765625000e+01,5.469010829925537109e+00,1.342816925048828125e+01,1.361525535583496094e+01,1.327111601829528809e+00,1.947379875183105469e+01,6.961147308349609375e+00,5.012958049774169922e+00,5.000000000000000000e+00
